"ENTIDAD","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
9,"28/06/2020",-63,-24,-53,-48,-11,12
9,"29/06/2020",-56,-21,-49,-54,-50,22
9,"30/06/2020",-52,-13,-45,-54,-51,22
9,"01/07/2020",-52,-13,-46,-53,-51,22
9,"02/07/2020",-53,-15,-45,-53,-52,22
9,"03/07/2020",-56,-15,-48,-52,-48,23
9,"04/07/2020",-56,-16,-51,-45,-18,15
9,"05/07/2020",-57,-22,-55,-44,-11,11
9,"06/07/2020",-53,-20,-46,-51,-50,21
9,"07/07/2020",-53,-19,-45,-54,-52,22
9,"08/07/2020",-52,-20,-46,-53,-51,22
9,"09/07/2020",-54,-24,-49,-53,-51,23
9,"10/07/2020",-54,-17,-45,-51,-47,23
9,"11/07/2020",-53,-17,-47,-44,-16,14
9,"12/07/2020",-55,-24,-52,-43,-9,11
9,"13/07/2020",-50,-20,-43,-51,-49,20
9,"14/07/2020",-47,-19,-44,-52,-51,21
16,"15/02/2020",2,2,3,-1,2,-1
16,"16/02/2020",5,3,1,4,1,-1
16,"17/02/2020",0,0,3,1,11,-2
16,"18/02/2020",1,-2,0,-1,10,-2
16,"19/02/2020",0,-1,1,1,10,-2
16,"20/02/2020",-1,-2,3,0,8,-2
16,"21/02/2020",-5,-3,3,2,8,-2
16,"22/02/2020",-3,-1,5,0,1,0
16,"23/02/2020",-1,-1,1,1,1,-1
16,"24/02/2020",-5,-3,8,-2,11,-2
16,"25/02/2020",-2,-2,8,-1,11,-2
16,"26/02/2020",-3,0,12,-1,9,-2
16,"27/02/2020",-2,-1,3,-3,9,-2
16,"28/02/2020",1,1,2,1,10,-2
16,"29/02/2020",2,6,4,0,4,0
16,"01/03/2020",3,5,0,3,2,-1
16,"02/03/2020",-2,2,4,-3,12,-2
16,"03/03/2020",-2,1,-1,-6,11,-2
16,"04/03/2020",0,3,2,-2,11,-2
16,"05/03/2020",-2,0,3,-4,11,-2
16,"06/03/2020",-6,-2,1,-1,11,-2
16,"07/03/2020",-2,1,0,-4,4,0
16,"08/03/2020",2,2,3,-3,2,0
16,"09/03/2020",-9,-5,-2,-5,-10,4
16,"10/03/2020",-3,0,0,-3,11,-2
16,"11/03/2020",-2,0,0,-2,11,-2
16,"12/03/2020",0,1,2,-2,9,-3
16,"13/03/2020",-2,1,-2,10,6,-2
16,"14/03/2020",2,8,6,14,3,-1
16,"15/03/2020",4,7,8,-9,0,-1
16,"16/03/2020",-5,7,3,8,-43,8
16,"17/03/2020",-4,6,-5,4,-7,2
16,"18/03/2020",-8,3,-6,-2,-14,4
16,"19/03/2020",-13,0,-5,-12,-17,5
16,"20/03/2020",-21,-5,-13,-22,-17,7
16,"21/03/2020",-24,-4,-18,-23,-3,6
16,"22/03/2020",-31,-11,-24,-31,-6,6
16,"23/03/2020",-26,-11,-16,-29,-25,9
16,"24/03/2020",-29,-12,-21,-29,-27,10
16,"25/03/2020",-30,-14,-22,-30,-29,11
16,"26/03/2020",-32,-16,-21,-34,-30,11
16,"27/03/2020",-37,-18,-25,-39,-28,13
16,"28/03/2020",-36,-14,-25,-35,-10,10
16,"29/03/2020",-41,-19,-31,-46,-12,9
16,"30/03/2020",-31,-17,-22,-35,-31,11
16,"31/03/2020",-29,-13,-22,-31,-32,11
16,"01/04/2020",-30,-12,-23,-34,-34,12
16,"02/04/2020",-39,-12,-23,-38,-36,13
16,"03/04/2020",-47,-12,-27,-42,-33,14
16,"04/04/2020",-48,-10,-30,-38,-16,12
16,"05/04/2020",-54,-18,-35,-50,-17,11
16,"06/04/2020",-44,-14,-21,-40,-38,14
16,"07/04/2020",-42,-14,-22,-37,-40,13
16,"08/04/2020",-41,-10,-21,-36,-41,13
16,"09/04/2020",-51,-14,-21,-45,-54,16
16,"10/04/2020",-67,-30,-34,-65,-66,23
16,"11/04/2020",-60,-23,-31,-55,-41,16
16,"12/04/2020",-58,-27,-39,-53,-22,11
16,"13/04/2020",-43,-17,-25,-41,-38,14
16,"14/04/2020",-44,-16,-28,-40,-39,14
16,"15/04/2020",-41,-11,-26,-39,-38,13
16,"16/04/2020",-43,-13,-26,-42,-39,14
16,"17/04/2020",-47,-16,-32,-48,-35,16
16,"18/04/2020",-51,-18,-36,-48,-16,12
16,"19/04/2020",-56,-25,-41,-55,-16,11
16,"20/04/2020",-49,-22,-32,-48,-36,15
16,"21/04/2020",-53,-26,-37,-49,-39,15
16,"22/04/2020",-53,-27,-38,-50,-39,16
16,"23/04/2020",-54,-27,-37,-51,-39,16
16,"24/04/2020",-56,-27,-39,-54,-36,17
16,"25/04/2020",-56,-24,-42,-51,-18,14
16,"26/04/2020",-60,-29,-46,-58,-18,12
16,"27/04/2020",-51,-26,-34,-49,-37,16
16,"28/04/2020",-50,-23,-35,-48,-37,10
16,"29/04/2020",-48,-19,-33,-45,-37,15
16,"30/04/2020",-41,-9,-29,-43,-36,13
16,"01/05/2020",-56,-22,-37,-55,-49,20
16,"02/05/2020",-52,-17,-37,-49,-19,13
16,"03/05/2020",-57,-26,-42,-56,-14,11
16,"04/05/2020",-46,-19,-31,-46,-35,14
16,"05/05/2020",-47,-21,-32,-47,-38,15
16,"06/05/2020",-45,-18,-31,-43,-35,15
16,"07/05/2020",-47,-18,-32,-45,-36,14
16,"08/05/2020",-48,-16,-32,-48,-32,16
16,"09/05/2020",-45,-5,-28,-38,-12,11
16,"10/05/2020",-49,-14,-33,-51,1,6
16,"11/05/2020",-46,-21,-30,-42,-34,14
16,"12/05/2020",-46,-18,-29,-43,-35,14
16,"13/05/2020",-45,-17,-29,-43,-34,14
16,"14/05/2020",-45,-15,-27,-45,-34,14
16,"15/05/2020",-44,-10,-28,-46,-30,15
16,"16/05/2020",-46,-9,-31,-44,-12,12
16,"17/05/2020",-51,-17,-36,-53,-9,10
16,"18/05/2020",-41,-14,-26,-42,-31,13
16,"19/05/2020",-43,-14,-26,-43,-33,14
16,"20/05/2020",-42,-12,-23,-37,-33,14
16,"21/05/2020",-43,-13,-22,-40,-33,14
16,"22/05/2020",-47,-14,-26,-46,-28,15
16,"23/05/2020",-48,-10,-26,-42,-9,11
16,"24/05/2020",-51,-16,-29,-50,-6,9
16,"25/05/2020",-43,-14,-24,-39,-30,13
16,"26/05/2020",-44,-15,-25,-41,-31,13
16,"27/05/2020",-43,-14,-24,-38,-30,13
16,"28/05/2020",-43,-13,-24,-41,-30,13
16,"29/05/2020",-44,-9,-24,-45,-26,14
16,"30/05/2020",-44,-6,-24,-38,-4,10
16,"31/05/2020",-47,-11,-27,-44,0,8
16,"01/06/2020",-36,-7,-19,-35,-26,12
16,"02/06/2020",-37,-9,-22,-35,-28,12
16,"03/06/2020",-36,-8,-19,-34,-26,12
16,"04/06/2020",-37,-9,-19,-37,-27,12
16,"05/06/2020",-40,-9,-21,-40,-24,13
16,"06/06/2020",-41,-7,-25,-35,-3,10
16,"07/06/2020",-42,-12,-26,-43,1,8
16,"08/06/2020",-35,-10,-21,-35,-25,11
16,"09/06/2020",-38,-14,-25,-37,-27,12
16,"10/06/2020",-34,-9,-20,-35,-26,12
16,"11/06/2020",-35,-8,-18,-36,-26,12
16,"12/06/2020",-38,-8,-21,-43,-23,12
16,"13/06/2020",-37,-3,-20,-36,-1,9
16,"14/06/2020",-38,-9,-22,-42,4,7
16,"15/06/2020",-29,-1,-14,-31,-24,10
16,"16/06/2020",-28,-1,-15,-31,-25,11
16,"17/06/2020",-29,-3,-15,-32,-25,11
16,"18/06/2020",-32,-6,-18,-35,-27,11
16,"19/06/2020",-34,-4,-17,-37,-22,10
16,"20/06/2020",-32,3,-17,-30,-1,8
16,"21/06/2020",-36,-5,-22,-40,12,5
16,"22/06/2020",-33,-9,-20,-33,-28,12
16,"23/06/2020",-33,-9,-21,-33,-28,12
16,"24/06/2020",-32,-6,-18,-32,-26,11
16,"25/06/2020",-34,-8,-21,-35,-28,12
16,"26/06/2020",-37,-8,-23,-40,-24,13
16,"27/06/2020",-36,-5,-20,-34,-3,9
16,"28/06/2020",-38,-10,-24,-40,2,8
16,"29/06/2020",-31,-7,-18,-33,-26,11
16,"30/06/2020",-26,0,-20,-28,-26,10
16,"01/07/2020",-27,-1,-20,-27,-27,10
16,"02/07/2020",-28,-2,-20,-32,-27,10
16,"03/07/2020",-32,-3,-21,-35,-23,11
16,"04/07/2020",-33,-2,-23,-28,-3,8
16,"05/07/2020",-34,-7,-25,-36,2,6
16,"06/07/2020",-28,-4,-16,-29,-26,10
16,"07/07/2020",-29,-5,-21,-28,-27,10
16,"08/07/2020",-30,-9,-25,-29,-28,11
16,"09/07/2020",-32,-10,-25,-31,-28,11
16,"10/07/2020",-32,-5,-21,-34,-23,10
16,"11/07/2020",-33,-4,-22,-29,-2,7
16,"12/07/2020",-34,-9,-26,-35,1,6
16,"13/07/2020",-28,-5,-16,-29,-26,9
16,"14/07/2020",-26,-4,-18,-27,-27,9
17,"15/02/2020",3,4,3,1,3,-1
17,"16/02/2020",3,4,6,9,2,0
17,"17/02/2020",-1,2,-2,3,10,-2
17,"18/02/2020",-1,0,0,-2,9,-2
17,"19/02/2020",-1,0,0,-1,9,-1
17,"20/02/2020",-1,1,1,0,9,-1
17,"21/02/2020",-1,1,3,8,13,-2
17,"22/02/2020",2,7,4,12,3,0
17,"23/02/2020",4,8,3,29,1,0
17,"24/02/2020",-3,2,1,1,12,-2
17,"25/02/2020",0,5,3,1,9,-2
17,"26/02/2020",0,1,2,3,9,-2
17,"27/02/2020",2,3,4,6,9,-2
17,"28/02/2020",2,5,6,9,14,-3
17,"29/02/2020",5,10,1,6,5,0
17,"01/03/2020",7,8,7,16,3,0
17,"02/03/2020",2,4,0,5,12,-2
17,"03/03/2020",0,4,2,-1,9,-2
17,"04/03/2020",1,4,-2,2,9,-2
17,"05/03/2020",1,3,2,4,9,-2
17,"06/03/2020",-2,0,1,3,14,-2
17,"07/03/2020",-2,2,0,-2,5,1
17,"08/03/2020",3,4,9,-2,3,0
17,"09/03/2020",-8,-5,-8,-12,-16,6
17,"10/03/2020",-1,3,3,3,10,-2
17,"11/03/2020",0,2,2,0,9,-2
17,"12/03/2020",2,3,4,2,9,-2
17,"13/03/2020",6,10,11,13,6,-1
17,"14/03/2020",11,21,16,22,4,-1
17,"15/03/2020",18,24,29,14,2,-1
17,"16/03/2020",8,15,2,3,-45,10
17,"17/03/2020",-1,9,-3,7,0,0
17,"18/03/2020",-5,4,-8,-7,-12,5
17,"19/03/2020",-11,2,-11,-10,-17,7
17,"20/03/2020",-20,-5,-19,-21,-14,8
17,"21/03/2020",-24,-6,-22,-24,-4,7
17,"22/03/2020",-29,-12,-20,-32,-5,7
17,"23/03/2020",-20,-8,-22,-29,-21,10
17,"24/03/2020",-23,-9,-26,-30,-29,11
17,"25/03/2020",-25,-10,-28,-29,-31,13
17,"26/03/2020",-27,-12,-29,-36,-33,14
17,"27/03/2020",-32,-12,-31,-40,-29,15
17,"28/03/2020",-34,-12,-35,-42,-13,12
17,"29/03/2020",-39,-17,-35,-43,-15,11
17,"30/03/2020",-27,-12,-32,-38,-34,14
17,"31/03/2020",-28,-10,-32,-38,-38,14
17,"01/04/2020",-29,-10,-33,-39,-40,16
17,"02/04/2020",-38,-11,-36,-40,-41,17
17,"03/04/2020",-49,-12,-37,-45,-37,18
17,"04/04/2020",-52,-13,-43,-48,-22,15
17,"05/04/2020",-56,-20,-42,-51,-24,13
17,"06/04/2020",-45,-12,-34,-44,-43,17
17,"07/04/2020",-44,-12,-33,-44,-46,17
17,"08/04/2020",-43,-9,-35,-41,-46,17
17,"09/04/2020",-47,-9,-37,-44,-56,20
17,"10/04/2020",-62,-25,-49,-60,-64,27
17,"11/04/2020",-60,-24,-52,-58,-39,19
17,"12/04/2020",-61,-29,-51,-53,-27,15
17,"13/04/2020",-48,-19,-44,-47,-43,18
17,"14/04/2020",-48,-18,-42,-47,-46,18
17,"15/04/2020",-45,-13,-42,-44,-45,19
17,"16/04/2020",-46,-16,-42,-46,-47,19
17,"17/04/2020",-51,-20,-45,-52,-42,21
17,"18/04/2020",-57,-26,-53,-54,-24,17
17,"19/04/2020",-61,-32,-54,-57,-25,14
17,"20/04/2020",-50,-25,-44,-51,-42,18
17,"21/04/2020",-52,-25,-48,-51,-45,19
17,"22/04/2020",-53,-27,-49,-51,-46,20
17,"23/04/2020",-55,-28,-49,-52,-46,20
17,"24/04/2020",-58,-28,-51,-57,-42,22
17,"25/04/2020",-60,-29,-56,-57,-25,18
17,"26/04/2020",-64,-35,-56,-60,-26,15
17,"27/04/2020",-53,-27,-49,-52,-42,20
17,"28/04/2020",-52,-25,-50,-52,-46,15
17,"29/04/2020",-52,-22,-48,-50,-45,20
17,"30/04/2020",-47,-13,-44,-45,-44,18
17,"01/05/2020",-60,-24,-52,-60,-55,24
17,"02/05/2020",-59,-23,-53,-56,-27,18
17,"03/05/2020",-64,-31,-54,-59,-23,15
17,"04/05/2020",-52,-22,-46,-51,-43,19
17,"05/05/2020",-54,-23,-48,-53,-47,20
17,"06/05/2020",-54,-24,-49,-52,-46,21
17,"07/05/2020",-55,-24,-50,-54,-47,21
17,"08/05/2020",-59,-26,-53,-58,-42,23
17,"09/05/2020",-59,-22,-55,-55,-24,18
17,"10/05/2020",-61,-28,-52,-60,-14,13
17,"11/05/2020",-55,-28,-51,-55,-43,20
17,"12/05/2020",-54,-25,-49,-53,-46,20
17,"13/05/2020",-53,-23,-50,-51,-46,21
17,"14/05/2020",-53,-22,-49,-53,-46,21
17,"15/05/2020",-54,-19,-49,-53,-41,22
17,"16/05/2020",-57,-20,-55,-53,-23,18
17,"17/05/2020",-62,-29,-56,-58,-20,15
17,"18/05/2020",-52,-22,-49,-52,-41,20
17,"19/05/2020",-52,-21,-49,-52,-45,20
17,"20/05/2020",-53,-21,-47,-51,-44,21
17,"21/05/2020",-54,-22,-47,-52,-45,21
17,"22/05/2020",-57,-23,-50,-56,-39,22
17,"23/05/2020",-59,-22,-53,-56,-20,18
17,"24/05/2020",-63,-29,-52,-57,-18,15
17,"25/05/2020",-53,-21,-48,-51,-40,20
17,"26/05/2020",-53,-22,-47,-52,-42,19
17,"27/05/2020",-55,-24,-49,-52,-42,20
17,"28/05/2020",-54,-23,-47,-50,-42,20
17,"29/05/2020",-55,-19,-48,-52,-37,22
17,"30/05/2020",-56,-16,-50,-51,-14,16
17,"31/05/2020",-60,-24,-50,-53,-9,14
17,"01/06/2020",-49,-17,-45,-47,-34,18
17,"02/06/2020",-50,-18,-45,-48,-39,18
17,"03/06/2020",-49,-18,-45,-46,-38,19
17,"04/06/2020",-50,-18,-45,-48,-39,19
17,"05/06/2020",-53,-18,-48,-50,-34,20
17,"06/06/2020",-55,-18,-52,-50,-13,16
17,"07/06/2020",-59,-26,-51,-54,-10,14
17,"08/06/2020",-50,-20,-47,-50,-34,18
17,"09/06/2020",-50,-21,-47,-49,-37,17
17,"10/06/2020",-48,-19,-47,-48,-37,18
17,"11/06/2020",-48,-19,-45,-48,-38,19
17,"12/06/2020",-50,-16,-46,-50,-32,19
17,"13/06/2020",-50,-14,-48,-49,-9,15
17,"14/06/2020",-54,-21,-46,-48,-3,12
17,"15/06/2020",-43,-11,-41,-45,-31,16
17,"16/06/2020",-42,-11,-41,-44,-34,17
17,"17/06/2020",-42,-13,-40,-44,-34,17
17,"18/06/2020",-44,-14,-41,-44,-36,17
17,"19/06/2020",-46,-14,-43,-46,-30,17
17,"20/06/2020",-48,-11,-46,-43,-7,14
17,"21/06/2020",-52,-17,-44,-47,5,10
17,"22/06/2020",-45,-19,-46,-46,-35,17
17,"23/06/2020",-44,-17,-43,-45,-36,17
17,"24/06/2020",-44,-18,-44,-45,-35,18
17,"25/06/2020",-44,-18,-45,-44,-36,18
17,"26/06/2020",-44,-13,-41,-46,-29,18
17,"27/06/2020",-46,-12,-43,-41,-7,14
17,"28/06/2020",-49,-20,-41,-45,0,11
17,"29/06/2020",-39,-14,-40,-43,-30,15
17,"30/06/2020",-34,-7,-38,-40,-32,14
17,"01/07/2020",-35,-7,-36,-38,-32,15
17,"02/07/2020",-35,-7,-35,-38,-33,15
17,"03/07/2020",-40,-9,-39,-41,-28,16
17,"04/07/2020",-42,-7,-41,-38,-5,12
17,"05/07/2020",-48,-18,-43,-42,-3,11
17,"06/07/2020",-38,-13,-39,-41,-30,14
17,"07/07/2020",-36,-11,-37,-40,-33,14
17,"08/07/2020",-37,-13,-39,-40,-33,15
17,"09/07/2020",-37,-13,-37,-42,-33,15
17,"10/07/2020",-39,-11,-37,-41,-27,15
17,"11/07/2020",-40,-9,-40,-37,-5,12
17,"12/07/2020",-43,-16,-37,-40,1,10
17,"13/07/2020",-35,-11,-35,-39,-30,13
17,"14/07/2020",-32,-8,-34,-40,-33,14
18,"15/02/2020",1,0,-1,6,3,0
18,"16/02/2020",3,2,-1,6,1,-1
18,"17/02/2020",1,1,-5,-1,13,-1
18,"18/02/2020",-2,-3,-6,-2,10,-1
18,"19/02/2020",-1,-2,-2,-1,9,-2
18,"20/02/2020",0,-1,-3,-1,4,0
18,"21/02/2020",-5,-3,-4,7,15,-2
18,"22/02/2020",-5,-2,2,3,3,0
18,"23/02/2020",-4,-1,1,1,-1,0
18,"24/02/2020",-4,-2,-3,5,12,-2
18,"25/02/2020",-4,-3,-2,3,9,-2
18,"26/02/2020",-1,-1,7,-1,5,-1
18,"27/02/2020",-1,0,-1,2,4,0
18,"28/02/2020",1,3,2,4,14,-2
18,"29/02/2020",2,5,8,0,5,0
18,"01/03/2020",2,8,5,3,3,-1
18,"02/03/2020",1,4,-1,-2,13,-1
18,"03/03/2020",-3,0,-5,-2,10,-1
18,"04/03/2020",0,2,-5,-1,9,-1
18,"05/03/2020",0,1,-3,-1,8,-1
18,"06/03/2020",0,0,-3,8,14,-2
18,"07/03/2020",3,1,7,4,5,-1
18,"08/03/2020",6,3,3,-1,2,0
18,"09/03/2020",-9,-7,-9,-3,-14,6
18,"10/03/2020",-3,-2,-5,1,9,-2
18,"11/03/2020",0,0,-4,-2,9,-2
18,"12/03/2020",1,2,-3,1,8,-2
18,"13/03/2020",6,4,-3,16,6,-1
18,"14/03/2020",11,14,21,21,3,-2
18,"15/03/2020",13,14,23,-5,0,-2
18,"16/03/2020",2,7,10,17,-45,8
18,"17/03/2020",-6,6,-8,4,0,1
18,"18/03/2020",-10,2,-14,-5,-16,6
18,"19/03/2020",-17,-2,-21,-13,-23,8
18,"20/03/2020",-25,-6,-29,-20,-19,10
18,"21/03/2020",-34,-7,-35,-23,-8,10
18,"22/03/2020",-42,-15,-43,-33,-14,10
18,"23/03/2020",-33,-16,-36,-29,-31,13
18,"24/03/2020",-37,-19,-38,-29,-36,14
18,"25/03/2020",-38,-21,-42,-32,-37,14
18,"26/03/2020",-39,-22,-43,-33,-39,15
18,"27/03/2020",-41,-22,-44,-39,-33,16
18,"28/03/2020",-42,-18,-43,-35,-19,13
18,"29/03/2020",-48,-22,-50,-42,-22,12
18,"30/03/2020",-36,-18,-41,-40,-37,14
18,"31/03/2020",-34,-15,-42,-33,-40,14
18,"01/04/2020",-35,-13,-42,-37,-43,15
18,"02/04/2020",-46,-10,-44,-38,-44,16
18,"03/04/2020",-56,-9,-50,-43,-40,18
18,"04/04/2020",-59,-6,-49,-39,-25,15
18,"05/04/2020",-67,-18,-59,-48,-30,14
18,"06/04/2020",-55,-14,-47,-44,-46,18
18,"07/04/2020",-55,-19,-48,-41,-49,17
18,"08/04/2020",-54,-16,-51,-41,-50,17
18,"09/04/2020",-64,-26,-58,-52,-62,21
18,"10/04/2020",-73,-36,-66,-63,-65,26
18,"11/04/2020",-72,-33,-64,-60,-49,21
18,"12/04/2020",-72,-33,-67,-57,-36,16
18,"13/04/2020",-58,-22,-55,-49,-47,19
18,"14/04/2020",-59,-25,-55,-47,-50,19
18,"15/04/2020",-55,-18,-54,-48,-49,18
18,"16/04/2020",-56,-20,-55,-51,-50,19
18,"17/04/2020",-60,-25,-57,-56,-45,22
18,"18/04/2020",-65,-31,-60,-53,-30,18
18,"19/04/2020",-70,-36,-67,-60,-32,15
18,"20/04/2020",-61,-33,-60,-55,-47,20
18,"21/04/2020",-63,-37,-63,-55,-50,20
18,"22/04/2020",-63,-36,-62,-53,-50,20
18,"23/04/2020",-63,-37,-62,-54,-50,21
18,"24/04/2020",-65,-37,-63,-58,-45,23
18,"25/04/2020",-67,-36,-64,-56,-31,19
18,"26/04/2020",-72,-39,-68,-62,-32,16
18,"27/04/2020",-62,-34,-60,-55,-46,21
18,"28/04/2020",-61,-34,-59,-51,-48,14
18,"29/04/2020",-59,-30,-57,-48,-48,19
18,"30/04/2020",-53,-18,-55,-46,-46,17
18,"01/05/2020",-67,-33,-63,-57,-56,24
18,"02/05/2020",-64,-28,-58,-52,-32,18
18,"03/05/2020",-70,-34,-65,-57,-29,15
18,"04/05/2020",-58,-27,-54,-49,-45,19
18,"05/05/2020",-59,-29,-56,-46,-47,19
18,"06/05/2020",-57,-28,-54,-48,-46,19
18,"07/05/2020",-58,-30,-57,-49,-47,20
18,"08/05/2020",-61,-29,-59,-51,-41,21
18,"09/05/2020",-61,-25,-58,-48,-26,17
18,"10/05/2020",-66,-31,-63,-56,-16,11
18,"11/05/2020",-59,-31,-59,-51,-44,19
18,"12/05/2020",-59,-31,-57,-46,-45,19
18,"13/05/2020",-57,-28,-56,-46,-45,19
18,"14/05/2020",-57,-28,-58,-50,-45,20
18,"15/05/2020",-56,-23,-56,-48,-39,20
18,"16/05/2020",-59,-24,-56,-47,-24,17
18,"17/05/2020",-66,-30,-64,-52,-22,14
18,"18/05/2020",-52,-19,-52,-46,-40,18
18,"19/05/2020",-55,-24,-53,-45,-44,18
18,"20/05/2020",-54,-21,-52,-42,-43,18
18,"21/05/2020",-55,-22,-54,-45,-44,19
18,"22/05/2020",-59,-24,-55,-48,-37,20
18,"23/05/2020",-61,-23,-54,-47,-20,15
18,"24/05/2020",-67,-29,-59,-51,-19,13
18,"25/05/2020",-55,-24,-52,-46,-40,18
18,"26/05/2020",-56,-27,-52,-43,-40,17
18,"27/05/2020",-55,-26,-52,-45,-40,18
18,"28/05/2020",-56,-23,-52,-46,-40,18
18,"29/05/2020",-56,-19,-52,-45,-34,19
18,"30/05/2020",-59,-17,-52,-43,-14,14
18,"31/05/2020",-63,-22,-56,-47,-12,12
18,"01/06/2020",-48,-17,-46,-39,-33,15
18,"02/06/2020",-49,-19,-47,-36,-36,15
18,"03/06/2020",-47,-18,-45,-39,-36,15
18,"04/06/2020",-49,-19,-47,-40,-37,16
18,"05/06/2020",-53,-21,-52,-45,-31,18
18,"06/06/2020",-55,-20,-50,-41,-13,13
18,"07/06/2020",-58,-24,-53,-45,-11,11
18,"08/06/2020",-49,-20,-47,-42,-32,16
18,"09/06/2020",-50,-22,-45,-40,-34,15
18,"10/06/2020",-47,-20,-45,-38,-34,15
18,"11/06/2020",-47,-21,-46,-41,-34,16
18,"12/06/2020",-49,-19,-46,-41,-29,16
18,"13/06/2020",-50,-16,-44,-38,-9,12
18,"14/06/2020",-54,-21,-46,-41,-7,10
18,"15/06/2020",-41,-10,-38,-35,-30,13
18,"16/06/2020",-41,-13,-38,-34,-32,13
18,"17/06/2020",-41,-13,-38,-35,-33,13
18,"18/06/2020",-42,-14,-38,-36,-34,14
18,"19/06/2020",-45,-13,-41,-36,-28,13
18,"20/06/2020",-44,-8,-38,-30,-8,10
18,"21/06/2020",-52,-19,-48,-41,2,7
18,"22/06/2020",-45,-17,-43,-36,-32,14
18,"23/06/2020",-45,-19,-42,-36,-35,14
18,"24/06/2020",-45,-20,-47,-37,-35,14
18,"25/06/2020",-45,-18,-44,-36,-35,15
18,"26/06/2020",-50,-21,-50,-38,-30,17
18,"27/06/2020",-49,-15,-43,-32,-11,12
18,"28/06/2020",-53,-21,-48,-38,-7,10
18,"29/06/2020",-44,-17,-45,-34,-31,14
18,"30/06/2020",-40,-12,-41,-32,-33,13
18,"01/07/2020",-39,-13,-43,-30,-34,13
18,"02/07/2020",-40,-12,-42,-30,-35,14
18,"03/07/2020",-43,-13,-42,-30,-29,14
18,"04/07/2020",-46,-15,-42,-32,-10,11
18,"05/07/2020",-49,-18,-42,-31,-7,9
18,"06/07/2020",-41,-13,-37,-32,-32,13
18,"07/07/2020",-45,-21,-44,-32,-38,15
18,"08/07/2020",-43,-19,-44,-31,-35,14
18,"09/07/2020",-42,-17,-39,-30,-35,14
18,"10/07/2020",-46,-18,-45,-30,-30,15
18,"11/07/2020",-45,-13,-39,-28,-10,11
18,"12/07/2020",-51,-21,-43,-30,-10,10
18,"13/07/2020",-41,-15,-40,-28,-33,13
18,"14/07/2020",-40,-16,-39,-29,-36,13
19,"15/02/2020",10,8,10,7,6,-2
19,"16/02/2020",10,7,9,6,4,-1
19,"17/02/2020",4,5,3,15,10,-2
19,"18/02/2020",2,3,2,8,6,-2
19,"19/02/2020",-1,-2,-11,4,3,1
19,"20/02/2020",-6,-3,-15,2,3,1
19,"21/02/2020",-5,-2,-16,7,8,0
19,"22/02/2020",3,3,2,6,7,0
19,"23/02/2020",5,4,8,3,5,0
19,"24/02/2020",0,3,10,14,11,-2
19,"25/02/2020",1,3,10,8,7,-2
19,"26/02/2020",-1,-1,0,6,5,0
19,"27/02/2020",1,4,0,3,5,0
19,"28/02/2020",7,14,12,13,11,-3
19,"29/02/2020",10,15,18,14,10,-3
19,"01/03/2020",11,13,15,9,6,-2
19,"02/03/2020",5,10,3,15,11,-2
19,"03/03/2020",4,8,1,7,7,-2
19,"04/03/2020",4,5,11,4,6,-1
19,"05/03/2020",3,4,7,3,5,-1
19,"06/03/2020",2,5,9,11,11,-3
19,"07/03/2020",5,6,20,9,9,-2
19,"08/03/2020",7,5,28,7,6,-1
19,"09/03/2020",-10,-6,-13,-11,-15,7
19,"10/03/2020",2,6,2,7,7,-1
19,"11/03/2020",4,4,8,3,5,-1
19,"12/03/2020",4,12,14,3,5,-1
19,"13/03/2020",4,13,10,11,6,-2
19,"14/03/2020",2,15,14,6,5,-2
19,"15/03/2020",-5,6,-3,-7,0,0
19,"16/03/2020",-22,3,-24,-38,-64,19
19,"17/03/2020",-14,4,-23,-19,-12,7
19,"18/03/2020",-21,-2,-22,-31,-20,10
19,"19/03/2020",-28,-4,-27,-37,-25,12
19,"20/03/2020",-34,-6,-39,-37,-24,15
19,"21/03/2020",-42,-11,-53,-42,-15,14
19,"22/03/2020",-48,-17,-54,-47,-17,13
19,"23/03/2020",-37,-16,-39,-46,-30,15
19,"24/03/2020",-38,-15,-43,-50,-35,17
19,"25/03/2020",-40,-19,-41,-54,-38,18
19,"26/03/2020",-41,-18,-41,-55,-39,19
19,"27/03/2020",-40,-14,-42,-52,-35,19
19,"28/03/2020",-41,-11,-45,-50,-21,13
19,"29/03/2020",-49,-21,-57,-56,-22,13
19,"30/03/2020",-37,-17,-42,-49,-37,17
19,"31/03/2020",-35,-14,-43,-51,-40,18
19,"01/04/2020",-35,-8,-40,-53,-42,19
19,"02/04/2020",-47,-10,-42,-55,-44,21
19,"03/04/2020",-54,-6,-43,-50,-41,21
19,"04/04/2020",-57,-8,-52,-49,-29,17
19,"05/04/2020",-65,-19,-62,-57,-30,15
19,"06/04/2020",-56,-15,-48,-54,-48,22
19,"07/04/2020",-54,-16,-49,-58,-52,23
19,"08/04/2020",-52,-12,-44,-58,-54,23
19,"09/04/2020",-60,-13,-49,-67,-67,27
19,"10/04/2020",-70,-26,-62,-72,-72,32
19,"11/04/2020",-66,-23,-57,-64,-55,21
19,"12/04/2020",-67,-29,-63,-61,-34,13
19,"13/04/2020",-55,-20,-50,-56,-49,22
